kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v1-rodinia-3.6.sm_70.ptx 710 : 717 6453 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 709 : 717 16491 0 0 0 717 717 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 708 : 717 6453 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 707 : 717 16491 0 0 0 717 717 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 706 : 717 6453 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 705 : 717 16491 0 0 0 717 717 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 704 : 717 6453 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 703 : 717 6453 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 702 : 717 16491 0 0 0 717 717 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 701 : 717 6453 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 698 : 29 174 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 697 : 29 174 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 696 : 29 261 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 695 : 29 261 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 694 : 29 261 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 692 : 29 0 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 561 : 215520 7119622 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 560 : 215520 6850236 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 371 : 14848 90560 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 34 : 230400 1411200 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 538 : 431040 2632596 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 525 : 862080 7769608 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 524 : 862080 4312792 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 523 : 862080 4507248 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 522 : 862080 7758720 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 521 : 862080 28282000 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 520 : 862080 27243568 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 519 : 862080 8596104 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 518 : 862080 4999360 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 517 : 862080 5214888 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 515 : 3448320 14108112 0 0 0 0 0 0 107760 
srad_v1-rodinia-3.6.sm_70.ptx 514 : 3448320 20689920 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 513 : 3448320 20689920 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 512 : 3448320 17241728 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 509 : 1724160 6220512 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 508 : 1724160 15517440 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 507 : 1724160 49722048 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 506 : 1724160 48626352 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 505 : 1724160 15526112 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 504 : 1724160 8630368 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 503 : 1724160 8605920 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 502 : 1724160 15517440 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 874 : 3218824 46612680 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 165 : 3463168 32382592 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 501 : 1724160 46802240 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 873 : 3218824 85320528 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 164 : 3463168 0 0 0 0 0 0 0 0 
