kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
b+tree-rodinia-3.6.sm_70.ptx 204 : 2560000 130003936 0 0 0 80000 80000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 541 : 1536000 14493824 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 204 : 6000 33160 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 375 : 10000 91285 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 38 : 2560000 40350176 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 38 : 1536000 23653376 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 202 : 2560000 23999840 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 202 : 1536000 8595232 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 539 : 1536000 8012576 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 376 : 10000 92088 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 39 : 2560000 42316608 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 39 : 1536000 24542272 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 50 : 2560000 27876384 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 50 : 1536000 9961888 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 217 : 2560000 13188480 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 554 : 6000 60103 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 217 : 1536000 14724704 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 388 : 2560000 13457632 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 51 : 2560000 27487904 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 51 : 1536000 9894464 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 555 : 6000 37139 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 218 : 1536000 1610252448 64192 0 0 234536 48000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 52 : 2560000 892850816 1056 0 0 400000 80000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 52 : 1536000 7541073760 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 556 : 6000 57999 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 219 : 1536000 134997472 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 53 : 2560000 27158880 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 53 : 1536000 9806336 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 54 : 2560000 28292256 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 54 : 1536000 17041280 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 55 : 2560000 2214514048 3712 0 0 80000 80000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 55 : 1536000 16946080 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 222 : 1536000 13096032 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 56 : 2560000 18586304 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 56 : 1536000 17030592 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 560 : 1536000 7979424 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 223 : 1536000 7031358 0 0 0 0 0 0 5808 
b+tree-rodinia-3.6.sm_70.ptx 57 : 2560000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 57 : 1536000 17025120 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 58 : 1536000 17211488 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 225 : 386432 3634614 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 59 : 2560000 18214560 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 59 : 1536000 988417408 1056 0 0 240000 48000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 226 : 386432 3846937 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 60 : 2560000 27068064 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 60 : 1536000 12394336 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 227 : 386432 2400000 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 61 : 2560000 19387648 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 61 : 1536000 16908704 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 228 : 386432 3805860 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 62 : 2560000 19503200 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 62 : 1536000 16849984 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 229 : 386432 3901019 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 63 : 2560000 19573952 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 63 : 1536000 2055590272 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 230 : 386432 26436105 0 0 0 61274 14939 0 0 
b+tree-rodinia-3.6.sm_70.ptx 64 : 2560000 19353344 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 64 : 1536000 11912032 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 231 : 386432 2370357 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 65 : 2560000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 65 : 1536000 16581280 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 232 : 386432 1964610 0 0 0 0 0 0 5845 
b+tree-rodinia-3.12.sm_70.ptx 66 : 1536000 12210944 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 67 : 2560000 18095584 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 67 : 1536000 16787616 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 234 : 6000 5774237 19392 0 0 6000 6000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 68 : 2560000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 68 : 1536000 12387328 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 235 : 6000 48125 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 69 : 2560000 16781856 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 69 : 1536000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 236 : 6000 0 0 0 0 0 0 0 0 
