kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
backprop-rodinia-3.6.sm_70.ptx 76 : 1048576 5508192 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 77 : 1048576 5619232 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 78 : 1048576 113729568 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 79 : 1048576 6504256 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 80 : 1048576 0 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 82 : 1048576 5635808 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 83 : 1048576 110617120 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 84 : 1048576 5568512 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 85 : 1048576 5561184 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 88 : 4194304 37803968 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 89 : 4194304 449623328 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 90 : 4194304 25651424 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 91 : 4194304 25672832 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 92 : 4194304 25929824 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 93 : 4194304 17114608 0 0 0 0 0 0 61440 
backprop-rodinia-3.6.sm_70.ptx 95 : 983040 27164416 0 61440 61440 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 96 : 983040 6335168 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 97 : 983040 9115344 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 98 : 983040 6109504 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 99 : 983040 8970496 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 100 : 983040 6016672 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 101 : 983040 8999520 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 102 : 983040 9192448 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 103 : 983040 26198976 0 61440 61440 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 104 : 983040 8849552 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 105 : 983040 3889776 0 61440 61440 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 108 : 4194304 21741792 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 109 : 4194304 40115616 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 110 : 4194304 25624320 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 111 : 4194304 25671040 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 112 : 4194304 16308544 0 0 0 0 0 0 0 
